/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000181.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000181.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000244.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000244.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000384.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000384.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000445.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000445.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000487.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000487.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000538.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000538.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000555.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000555.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000657.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000657.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000680.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000680.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000684.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000684.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000705.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000705.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000725.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000725.txt,US
/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/wav/sample-000819.wav,/media/data_dump/hemant/rachit/dataset/downloaded_Data/cv_v1_data/testNZ/txt/sample-000819.txt,US
