/home/mohit_l/speechFiles/1120-User11.wav,/home/mohit_l/textFiles/transcripts_1120.txt,NIL
/home/mohit_l/speechFiles/1082-User11.wav,/home/mohit_l/textFiles/transcripts_1082.txt,NIL
/home/mohit_l/speechFiles/1021-User11.wav,/home/mohit_l/textFiles/transcripts_1021.txt,NIL
/home/mohit_l/speechFiles/1108-User11.wav,/home/mohit_l/textFiles/transcripts_1108.txt,NIL
/home/mohit_l/speechFiles/1123-User3.wav,/home/mohit_l/textFiles/transcripts_1123.txt,NIL
/home/mohit_l/speechFiles/1147-user4.wav,/home/mohit_l/textFiles/transcripts_1147.txt,NIL
/home/mohit_l/speechFiles/1177-user4.wav,/home/mohit_l/textFiles/transcripts_1177.txt,NIL
/home/mohit_l/speechFiles/1039-User11.wav,/home/mohit_l/textFiles/transcripts_1039.txt,NIL
/home/mohit_l/speechFiles/1041-User11.wav,/home/mohit_l/textFiles/transcripts_1041.txt,NIL
/home/mohit_l/speechFiles/1360-user4.wav,/home/mohit_l/textFiles/transcripts_1360.txt,NIL
/home/mohit_l/speechFiles/1147-User8.wav,/home/mohit_l/textFiles/transcripts_1147.txt,NIL
/home/mohit_l/speechFiles/1177-User2.wav,/home/mohit_l/textFiles/transcripts_1177.txt,NIL
/home/mohit_l/speechFiles/1215-User2.wav,/home/mohit_l/textFiles/transcripts_1215.txt,NIL
/home/mohit_l/speechFiles/1215-user4.wav,/home/mohit_l/textFiles/transcripts_1215.txt,NIL
/home/mohit_l/speechFiles/1342-User7.wav,/home/mohit_l/textFiles/transcripts_1342.txt,NIL
/home/mohit_l/speechFiles/1414-user4.wav,/home/mohit_l/textFiles/transcripts_1414.txt,NIL
/home/mohit_l/speechFiles/1438-Use18.wav,/home/mohit_l/textFiles/transcripts_1438.txt,NIL
/home/mohit_l/speechFiles/1438-User7.wav,/home/mohit_l/textFiles/transcripts_1438.txt,NIL
/home/mohit_l/speechFiles/1123-user4.wav,/home/mohit_l/textFiles/transcripts_1123.txt,NIL
/home/mohit_l/speechFiles/1147-Useer5.wav,/home/mohit_l/textFiles/transcripts_1147.txt,NIL
/home/mohit_l/speechFiles/1159-User2.wav,/home/mohit_l/textFiles/transcripts_1159.txt,NIL
/home/mohit_l/speechFiles/1178-User11.wav,/home/mohit_l/textFiles/transcripts_1178.txt,NIL
/home/mohit_l/speechFiles/1186-User2.wav,/home/mohit_l/textFiles/transcripts_1186.txt,NIL
/home/mohit_l/speechFiles/1261-User7.wav,/home/mohit_l/textFiles/transcripts_1261.txt,NIL
/home/mohit_l/speechFiles/1327-User7.wav,/home/mohit_l/textFiles/transcripts_1327.txt,NIL
/home/mohit_l/speechFiles/1327-user4.wav,/home/mohit_l/textFiles/transcripts_1327.txt,NIL
/home/mohit_l/speechFiles/1330-User7.wav,/home/mohit_l/textFiles/transcripts_1330.txt,NIL
/home/mohit_l/speechFiles/1357-User7.wav,/home/mohit_l/textFiles/transcripts_1357.txt,NIL
/home/mohit_l/speechFiles/1360-User7.wav,/home/mohit_l/textFiles/transcripts_1360.txt,NIL
/home/mohit_l/speechFiles/08600d4c-5b1d-449f-9e04-4fad7f21b6fe.wav,/home/mohit_l/textFiles/transcript_19_863_4114.txt,NIL
/home/mohit_l/speechFiles/a9575300-e350-4402-97b4-0811b0f71ec0.wav,/home/mohit_l/textFiles/transcript_16_631_3255.txt,NIL
/home/mohit_l/speechFiles/1069-User7.wav,/home/mohit_l/textFiles/transcripts_1069.txt,NIL
/home/mohit_l/speechFiles/1087-User11.wav,/home/mohit_l/textFiles/transcripts_1087.txt,NIL
/home/mohit_l/speechFiles/1120-user4.wav,/home/mohit_l/textFiles/transcripts_1120.txt,NIL
/home/mohit_l/speechFiles/1126-User2.wav,/home/mohit_l/textFiles/transcripts_1126.txt,NIL
/home/mohit_l/speechFiles/1126-user4.wav,/home/mohit_l/textFiles/transcripts_1126.txt,NIL
/home/mohit_l/speechFiles/1138-User2.wav,/home/mohit_l/textFiles/transcripts_1138.txt,NIL
/home/mohit_l/speechFiles/1156-User2.wav,/home/mohit_l/textFiles/transcripts_1156.txt,NIL
/home/mohit_l/speechFiles/1177-Useer5.wav,/home/mohit_l/textFiles/transcripts_1177.txt,NIL
/home/mohit_l/speechFiles/1177-User15.wav,/home/mohit_l/textFiles/transcripts_1177.txt,NIL
